Date,Customer_ID,Dish,Quantity,Weekend,Event
2025-03-31,CUST1120,Mutton Rogan Josh,1,0,1
2025-03-31,CUST1120,Veg Fried Rice,1,0,1
2025-03-31,CUST1124,Hakka Noodles,1,0,1
2025-03-31,CUST1124,Tandoori Chicken,1,0,1
2025-03-31,CUST1124,Idli Sambhar,1,0,1
2025-03-31,CUST1124,Caesar Salad,1,0,1
2025-03-31,CUST1127,Mojito,1,0,1
2025-03-31,CUST1127,Dal Tadka,1,0,1
2025-03-31,CUST1127,Pav Bhaji,1,0,1
2025-03-31,CUST1143,Mutton Rogan Josh,1,0,1
2025-03-31,CUST1143,Chole Bhature,1,0,1
2025-03-31,CUST1143,Chicken Sandwich,1,0,1
2025-03-31,CUST1143,Pasta Alfredo,2,0,1
2025-03-31,CUST1170,Tomato Soup,1,0,1
2025-03-31,CUST1170,Chicken Biryani,2,0,1
2025-03-31,CUST1213,Tandoori Chicken,1,0,1
2025-03-31,CUST1213,Tomato Soup,1,0,1
2025-03-31,CUST1228,Mutton Rogan Josh,1,0,1
2025-03-31,CUST1228,Chicken Biryani,1,0,1
2025-03-31,CUST1236,Dal Tadka,1,0,1
2025-03-31,CUST1236,Tandoori Chicken,2,0,1
2025-03-31,CUST1248,Pasta Alfredo,1,0,1
2025-03-31,CUST1248,Pav Bhaji,1,0,1
2025-03-31,CUST1257,Mutton Rogan Josh,1,0,1
2025-03-31,CUST1257,Fish Fry,1,0,1
2025-03-31,CUST1257,Spring Rolls,1,0,1
2025-04-01,CUST1013,Margarita Pizza,1,0,0
2025-04-01,CUST1013,Veg Fried Rice,1,0,0
2025-04-01,CUST1026,Fish Fry,1,0,0
2025-04-01,CUST1047,Margarita Pizza,1,0,0
2025-04-01,CUST1047,Paneer Butter Masala,1,0,0
2025-04-01,CUST1047,Cold Coffee,1,0,0
2025-04-01,CUST1068,Egg Curry,1,0,0
2025-04-01,CUST1068,Tomato Soup,1,0,0
2025-04-01,CUST1078,Tomato Soup,1,0,0
2025-04-01,CUST1078,Tomato Soup,1,0,0
2025-04-01,CUST1078,Gulab Jamun,1,0,0
2025-04-01,CUST1113,Veg Pulao,1,0,0
2025-04-01,CUST1113,Masala Dosa,1,0,0
2025-04-01,CUST1124,Veg Burger,1,0,0
2025-04-01,CUST1124,Idli Sambhar,1,0,0
2025-04-01,CUST1124,Pasta Alfredo,1,0,0
2025-04-01,CUST1133,Butter Naan,1,0,0
2025-04-01,CUST1133,Veg Fried Rice,1,0,0
2025-04-01,CUST1133,Chocolate Brownie,1,0,0
2025-04-01,CUST1133,Margarita Pizza,1,0,0
2025-04-01,CUST1134,Mutton Rogan Josh,1,0,0
2025-04-01,CUST1169,Veg Burger,2,0,0
2025-04-01,CUST1169,Pav Bhaji,1,0,0
2025-04-01,CUST1192,Fish Fry,1,0,0
2025-04-01,CUST1192,Hakka Noodles,1,0,0
2025-04-01,CUST1227,Paneer Butter Masala,1,0,0
2025-04-01,CUST1227,Hakka Noodles,1,0,0
2025-04-01,CUST1227,French Fries,1,0,0
2025-04-01,CUST1234,Vegetable Manchurian,1,0,0
2025-04-01,CUST1234,Margarita Pizza,1,0,0
2025-04-01,CUST1234,Margarita Pizza,1,0,0
2025-04-01,CUST1236,Margarita Pizza,1,0,0
2025-04-01,CUST1236,Mutton Rogan Josh,1,0,0
2025-04-01,CUST1236,Dal Tadka,1,0,0
2025-04-01,CUST1236,Veg Fried Rice,1,0,0
2025-04-01,CUST1266,Fish Fry,1,0,0
2025-04-01,CUST1266,Mojito,1,0,0
2025-04-01,CUST1266,Mutton Rogan Josh,1,0,0
2025-04-01,CUST1266,Gulab Jamun,1,0,0
2025-04-02,CUST1067,Mutton Rogan Josh,1,0,0
2025-04-02,CUST1067,Chicken Sandwich,2,0,0
2025-04-02,CUST1117,Hakka Noodles,1,0,0
2025-04-02,CUST1117,Butter Naan,1,0,0
2025-04-02,CUST1117,Vegetable Manchurian,1,0,0
2025-04-02,CUST1136,Rasmalai,1,0,0
2025-04-02,CUST1136,Pav Bhaji,1,0,0
2025-04-02,CUST1136,Dal Tadka,1,0,0
2025-04-02,CUST1140,Chicken Biryani,1,0,0
2025-04-02,CUST1175,Lassi,1,0,0
2025-04-02,CUST1175,Mutton Rogan Josh,1,0,0
2025-04-02,CUST1192,Mojito,1,0,0
2025-04-02,CUST1192,Fish Fry,1,0,0
2025-04-02,CUST1192,Veg Pulao,1,0,0
2025-04-02,CUST1192,Tandoori Chicken,2,0,0
2025-04-02,CUST1197,Margarita Pizza,1,0,0
2025-04-02,CUST1197,Dal Tadka,1,0,0
2025-04-02,CUST1209,Hakka Noodles,1,0,0
2025-04-02,CUST1211,Egg Curry,1,0,0
2025-04-02,CUST1211,Hakka Noodles,1,0,0
2025-04-02,CUST1211,Mutton Rogan Josh,1,0,0
2025-04-02,CUST1224,Chole Bhature,1,0,0
2025-04-02,CUST1224,Pav Bhaji,2,0,0
2025-04-02,CUST1224,Margarita Pizza,1,0,0
2025-04-02,CUST1228,Tandoori Chicken,1,0,0
2025-04-02,CUST1228,Cold Coffee,1,0,0
2025-04-02,CUST1228,Vegetable Manchurian,1,0,0
2025-04-02,CUST1228,Chicken Biryani,1,0,0
2025-04-02,CUST1235,Mojito,1,0,0
2025-04-02,CUST1235,Paneer Butter Masala,1,0,0
2025-04-02,CUST1235,Gulab Jamun,1,0,0
2025-04-02,CUST1249,Chicken Biryani,2,0,0
2025-04-02,CUST1249,Idli Sambhar,1,0,0
2025-04-02,CUST1256,Cold Coffee,1,0,0
2025-04-02,CUST1256,Vegetable Manchurian,1,0,0
2025-04-02,CUST1256,Pav Bhaji,1,0,0
2025-04-02,CUST1296,Vegetable Manchurian,1,0,0
2025-04-02,CUST1296,Egg Curry,1,0,0
2025-04-03,CUST1000,Idli Sambhar,1,0,0
2025-04-03,CUST1000,Mutton Rogan Josh,1,0,0
2025-04-03,CUST1011,Lassi,1,0,0
2025-04-03,CUST1011,Egg Curry,2,0,0
2025-04-03,CUST1011,Veg Pulao,1,0,0
2025-04-03,CUST1011,Cold Coffee,1,0,0
2025-04-03,CUST1011,Dal Tadka,1,0,0
2025-04-03,CUST1027,Butter Naan,1,0,0
2025-04-03,CUST1027,Egg Curry,1,0,0
2025-04-03,CUST1027,Spring Rolls,1,0,0
2025-04-03,CUST1027,Veg Fried Rice,1,0,0
2025-04-03,CUST1038,Tandoori Chicken,1,0,0
2025-04-03,CUST1038,Veg Pulao,1,0,0
2025-04-03,CUST1045,Spring Rolls,1,0,0
2025-04-03,CUST1045,Margarita Pizza,1,0,0
2025-04-03,CUST1057,Chicken Biryani,1,0,0
2025-04-03,CUST1057,Mojito,1,0,0
2025-04-03,CUST1057,Pasta Alfredo,1,0,0
2025-04-03,CUST1071,Chicken Sandwich,2,0,0
2025-04-03,CUST1071,Vegetable Manchurian,1,0,0
2025-04-03,CUST1109,Mojito,1,0,0
2025-04-03,CUST1109,Dal Tadka,1,0,0
2025-04-03,CUST1109,Chicken Sandwich,1,0,0
2025-04-03,CUST1121,Mutton Rogan Josh,1,0,0
2025-04-03,CUST1121,French Fries,1,0,0
2025-04-03,CUST1121,Masala Dosa,1,0,0
2025-04-03,CUST1122,Cold Coffee,1,0,0
2025-04-03,CUST1122,Pasta Alfredo,1,0,0
2025-04-03,CUST1149,Vegetable Manchurian,1,0,0
2025-04-03,CUST1151,Spring Rolls,1,0,0
2025-04-03,CUST1151,Dal Tadka,1,0,0
2025-04-03,CUST1178,Tandoori Chicken,1,0,0
2025-04-03,CUST1200,Spring Rolls,1,0,0
2025-04-03,CUST1200,Egg Curry,2,0,0
2025-04-03,CUST1205,Rasmalai,1,0,0
2025-04-03,CUST1205,Lassi,1,0,0
2025-04-03,CUST1205,Veg Fried Rice,1,0,0
2025-04-03,CUST1205,Idli Sambhar,1,0,0
2025-04-03,CUST1245,Pasta Alfredo,1,0,0
2025-04-03,CUST1245,Margarita Pizza,1,0,0
2025-04-03,CUST1261,Dal Tadka,2,0,0
2025-04-03,CUST1261,Mojito,1,0,0
2025-04-03,CUST1263,Mojito,1,0,0
2025-04-03,CUST1263,Pasta Alfredo,1,0,0
2025-04-03,CUST1263,Vegetable Manchurian,1,0,0
2025-04-03,CUST1263,Caesar Salad,1,0,0
2025-04-03,CUST1263,French Fries,1,0,0
2025-04-04,CUST1043,Egg Curry,1,0,0
2025-04-04,CUST1043,Hakka Noodles,1,0,0
2025-04-04,CUST1046,Tomato Soup,1,0,0
2025-04-04,CUST1046,Vegetable Manchurian,1,0,0
2025-04-04,CUST1055,Dal Tadka,1,0,0
2025-04-04,CUST1055,Caesar Salad,1,0,0
2025-04-04,CUST1055,Veg Fried Rice,1,0,0
2025-04-04,CUST1072,Pav Bhaji,1,0,0
2025-04-04,CUST1101,Egg Curry,1,0,0
2025-04-04,CUST1101,Chole Bhature,1,0,0
2025-04-04,CUST1101,Vegetable Manchurian,1,0,0
2025-04-04,CUST1105,Butter Naan,1,0,0
2025-04-04,CUST1105,Egg Curry,1,0,0
2025-04-04,CUST1123,Veg Pulao,1,0,0
2025-04-04,CUST1123,Egg Curry,1,0,0
2025-04-04,CUST1133,Chole Bhature,2,0,0
2025-04-04,CUST1133,Idli Sambhar,1,0,0
2025-04-04,CUST1133,Pasta Alfredo,1,0,0
2025-04-04,CUST1140,Mutton Rogan Josh,1,0,0
2025-04-04,CUST1160,Margarita Pizza,1,0,0
2025-04-04,CUST1160,Veg Fried Rice,1,0,0
2025-04-04,CUST1160,Dal Tadka,1,0,0
2025-04-04,CUST1168,Butter Naan,1,0,0
2025-04-04,CUST1168,Vegetable Manchurian,1,0,0
2025-04-04,CUST1217,Mutton Rogan Josh,1,0,0
2025-04-04,CUST1217,Chicken Biryani,1,0,0
2025-04-04,CUST1217,Pasta Alfredo,1,0,0
2025-04-04,CUST1217,Butter Naan,1,0,0
2025-04-04,CUST1268,Veg Fried Rice,1,0,0
2025-04-04,CUST1268,Egg Curry,1,0,0
2025-04-04,CUST1287,Mutton Rogan Josh,2,0,0
2025-04-04,CUST1287,Lassi,1,0,0
2025-04-04,CUST1287,Tomato Soup,2,0,0
2025-04-04,CUST1296,Pasta Alfredo,1,0,0
2025-04-04,CUST1298,Mutton Rogan Josh,1,0,0
2025-04-04,CUST1298,Fish Fry,1,0,0
2025-04-05,CUST1003,Idli Sambhar,1,1,0
2025-04-05,CUST1003,Egg Curry,1,1,0
2025-04-05,CUST1005,Chicken Sandwich,1,1,0
2025-04-05,CUST1005,Tandoori Chicken,1,1,0
2025-04-05,CUST1041,Chole Bhature,1,1,0
2025-04-05,CUST1041,Caesar Salad,1,1,0
2025-04-05,CUST1051,Dal Tadka,1,1,0
2025-04-05,CUST1051,Margarita Pizza,1,1,0
2025-04-05,CUST1051,French Fries,1,1,0
2025-04-05,CUST1051,Veg Burger,1,1,0
2025-04-05,CUST1056,Hakka Noodles,1,1,0
2025-04-05,CUST1065,Veg Fried Rice,1,1,0
2025-04-05,CUST1065,Butter Naan,1,1,0
2025-04-05,CUST1077,Hakka Noodles,1,1,0
2025-04-05,CUST1098,Dal Tadka,1,1,0
2025-04-05,CUST1124,Chicken Sandwich,1,1,0
2025-04-05,CUST1124,Butter Naan,1,1,0
2025-04-05,CUST1149,Tandoori Chicken,2,1,0
2025-04-05,CUST1149,Hakka Noodles,1,1,0
2025-04-05,CUST1149,Gulab Jamun,1,1,0
2025-04-05,CUST1163,French Fries,1,1,0
2025-04-05,CUST1163,Veg Burger,1,1,0
2025-04-05,CUST1163,Idli Sambhar,1,1,0
2025-04-05,CUST1163,Pav Bhaji,1,1,0
2025-04-05,CUST1164,Butter Naan,1,1,0
2025-04-05,CUST1164,Butter Naan,1,1,0
2025-04-05,CUST1175,Veg Burger,1,1,0
2025-04-05,CUST1175,Veg Burger,1,1,0
2025-04-05,CUST1212,Cold Coffee,1,1,0
2025-04-05,CUST1212,Dal Tadka,1,1,0
2025-04-05,CUST1212,Lassi,1,1,0
2025-04-05,CUST1212,Paneer Butter Masala,1,1,0
2025-04-05,CUST1218,Vegetable Manchurian,1,1,0
2025-04-05,CUST1218,Egg Curry,1,1,0
2025-04-05,CUST1218,Pav Bhaji,1,1,0
2025-04-05,CUST1222,Butter Naan,1,1,0
2025-04-05,CUST1222,Tomato Soup,1,1,0
2025-04-05,CUST1222,Dal Tadka,1,1,0
2025-04-05,CUST1238,Cold Coffee,1,1,0
2025-04-05,CUST1238,Hakka Noodles,2,1,0
2025-04-05,CUST1242,Vegetable Manchurian,1,1,0
2025-04-05,CUST1242,Chole Bhature,1,1,0
2025-04-05,CUST1242,Gulab Jamun,1,1,0
2025-04-05,CUST1291,Chicken Biryani,1,1,0
2025-04-05,CUST1291,Pasta Alfredo,1,1,0
2025-04-05,CUST1291,Veg Fried Rice,1,1,0
2025-04-06,CUST1011,French Fries,1,1,0
2025-04-06,CUST1011,Gulab Jamun,1,1,0
2025-04-06,CUST1011,Spring Rolls,1,1,0
2025-04-06,CUST1012,Cold Coffee,1,1,0
2025-04-06,CUST1012,Hakka Noodles,1,1,0
2025-04-06,CUST1012,Fish Fry,2,1,0
2025-04-06,CUST1013,French Fries,1,1,0
2025-04-06,CUST1013,Pav Bhaji,2,1,0
2025-04-06,CUST1013,Pav Bhaji,1,1,0
2025-04-06,CUST1039,Paneer Butter Masala,1,1,0
2025-04-06,CUST1039,Chocolate Brownie,1,1,0
2025-04-06,CUST1041,Rasmalai,1,1,0
2025-04-06,CUST1084,Idli Sambhar,1,1,0
2025-04-06,CUST1084,Butter Naan,1,1,0
2025-04-06,CUST1102,Veg Fried Rice,2,1,0
2025-04-06,CUST1102,Fish Fry,1,1,0
2025-04-06,CUST1108,Hakka Noodles,1,1,0
2025-04-06,CUST1108,Masala Dosa,1,1,0
2025-04-06,CUST1118,Chicken Sandwich,1,1,0
2025-04-06,CUST1118,Veg Pulao,1,1,0
2025-04-06,CUST1123,Egg Curry,1,1,0
2025-04-06,CUST1123,Pasta Alfredo,1,1,0
2025-04-06,CUST1130,Dal Tadka,1,1,0
2025-04-06,CUST1168,Hakka Noodles,1,1,0
2025-04-06,CUST1186,Idli Sambhar,1,1,0
2025-04-06,CUST1186,Chole Bhature,1,1,0
2025-04-06,CUST1198,Dal Tadka,1,1,0
2025-04-06,CUST1198,Cold Coffee,1,1,0
2025-04-06,CUST1198,Veg Fried Rice,2,1,0
2025-04-06,CUST1198,Chicken Sandwich,1,1,0
2025-04-06,CUST1215,French Fries,1,1,0
2025-04-06,CUST1215,Veg Burger,1,1,0
2025-04-06,CUST1215,Chicken Biryani,1,1,0
2025-04-06,CUST1248,Pav Bhaji,1,1,0
2025-04-06,CUST1257,Veg Fried Rice,1,1,0
2025-04-06,CUST1257,Lassi,1,1,0
2025-04-06,CUST1257,Chicken Biryani,1,1,0
2025-04-06,CUST1257,Margarita Pizza,1,1,0
2025-04-06,CUST1264,Vegetable Manchurian,1,1,0
2025-04-06,CUST1264,Veg Burger,1,1,0
2025-04-06,CUST1264,Mutton Rogan Josh,2,1,0
2025-04-06,CUST1264,Paneer Butter Masala,1,1,0
2025-04-07,CUST1013,Butter Naan,2,0,0
2025-04-07,CUST1013,Butter Naan,2,0,0
2025-04-07,CUST1059,Veg Pulao,1,0,0
2025-04-07,CUST1059,Idli Sambhar,1,0,0
2025-04-07,CUST1059,Cold Coffee,1,0,0
2025-04-07,CUST1059,Paneer Butter Masala,1,0,0
2025-04-07,CUST1064,Chicken Biryani,1,0,0
2025-04-07,CUST1064,Mutton Rogan Josh,1,0,0
2025-04-07,CUST1086,Caesar Salad,2,0,0
2025-04-07,CUST1086,Cold Coffee,1,0,0
2025-04-07,CUST1086,Pasta Alfredo,1,0,0
2025-04-07,CUST1113,Vegetable Manchurian,1,0,0
2025-04-07,CUST1113,Gulab Jamun,1,0,0
2025-04-07,CUST1122,Paneer Butter Masala,1,0,0
2025-04-07,CUST1122,Dal Tadka,1,0,0
2025-04-07,CUST1122,Chicken Sandwich,1,0,0
2025-04-07,CUST1137,Idli Sambhar,2,0,0
2025-04-07,CUST1137,French Fries,1,0,0
2025-04-07,CUST1137,Veg Burger,1,0,0
2025-04-07,CUST1137,Paneer Butter Masala,1,0,0
2025-04-07,CUST1158,Veg Pulao,1,0,0
2025-04-07,CUST1195,Masala Dosa,1,0,0
2025-04-07,CUST1195,Pav Bhaji,1,0,0
2025-04-07,CUST1195,Chole Bhature,1,0,0
2025-04-07,CUST1201,Spring Rolls,1,0,0
2025-04-07,CUST1201,Dal Tadka,1,0,0
2025-04-07,CUST1229,Lassi,1,0,0
2025-04-07,CUST1229,Pasta Alfredo,1,0,0
2025-04-07,CUST1239,Fish Fry,1,0,0
2025-04-07,CUST1239,Hakka Noodles,1,0,0
2025-04-07,CUST1239,French Fries,1,0,0
2025-04-07,CUST1239,Veg Burger,1,0,0
2025-04-07,CUST1291,French Fries,1,0,0
2025-04-07,CUST1291,Chicken Sandwich,1,0,0
2025-04-07,CUST1291,Mutton Rogan Josh,1,0,0
2025-04-08,CUST1001,French Fries,1,0,0
2025-04-08,CUST1001,Spring Rolls,2,0,0
2025-04-08,CUST1044,Chicken Biryani,1,0,0
2025-04-08,CUST1045,Masala Dosa,1,0,0
2025-04-08,CUST1045,Tandoori Chicken,1,0,0
2025-04-08,CUST1123,Vegetable Manchurian,1,0,0
2025-04-08,CUST1123,Masala Dosa,1,0,0
2025-04-08,CUST1123,Paneer Butter Masala,1,0,0
2025-04-08,CUST1140,Chole Bhature,1,0,0
2025-04-08,CUST1172,Rasmalai,1,0,0
2025-04-08,CUST1173,Mutton Rogan Josh,2,0,0
2025-04-08,CUST1179,Mutton Rogan Josh,1,0,0
2025-04-08,CUST1179,Pav Bhaji,1,0,0
2025-04-08,CUST1231,Butter Naan,1,0,0
2025-04-08,CUST1231,Paneer Butter Masala,1,0,0
2025-04-08,CUST1262,French Fries,1,0,0
2025-04-08,CUST1262,Idli Sambhar,1,0,0
2025-04-08,CUST1262,Fish Fry,1,0,0
2025-04-08,CUST1270,Paneer Butter Masala,1,0,0
2025-04-08,CUST1270,Cold Coffee,1,0,0
2025-04-08,CUST1270,Dal Tadka,1,0,0
2025-04-08,CUST1270,Spring Rolls,2,0,0
2025-04-08,CUST1284,Paneer Butter Masala,1,0,0
2025-04-08,CUST1284,Chocolate Brownie,1,0,0
2025-04-08,CUST1285,Butter Naan,1,0,0
2025-04-08,CUST1285,Dal Tadka,1,0,0
2025-04-08,CUST1285,Mutton Rogan Josh,1,0,0
2025-04-08,CUST1293,Caesar Salad,2,0,0
2025-04-08,CUST1293,Pasta Alfredo,1,0,0
2025-04-08,CUST1294,Idli Sambhar,1,0,0
2025-04-08,CUST1294,Idli Sambhar,1,0,0
2025-04-08,CUST1294,Tomato Soup,1,0,0
2025-04-09,CUST1001,Chocolate Brownie,1,0,0
2025-04-09,CUST1008,Pasta Alfredo,2,0,0
2025-04-09,CUST1008,French Fries,1,0,0
2025-04-09,CUST1008,Masala Dosa,1,0,0
2025-04-09,CUST1008,Pasta Alfredo,1,0,0
2025-04-09,CUST1023,Idli Sambhar,1,0,0
2025-04-09,CUST1023,Gulab Jamun,1,0,0
2025-04-09,CUST1023,Fish Fry,1,0,0
2025-04-09,CUST1034,Chicken Biryani,2,0,0
2025-04-09,CUST1034,French Fries,1,0,0
2025-04-09,CUST1034,Cold Coffee,1,0,0
2025-04-09,CUST1034,Chicken Sandwich,1,0,0
2025-04-09,CUST1079,Chicken Biryani,1,0,0
2025-04-09,CUST1079,Tandoori Chicken,1,0,0
2025-04-09,CUST1088,Vegetable Manchurian,1,0,0
2025-04-09,CUST1088,Chicken Biryani,1,0,0
2025-04-09,CUST1112,Veg Fried Rice,1,0,0
2025-04-09,CUST1112,Vegetable Manchurian,1,0,0
2025-04-09,CUST1112,Chicken Biryani,1,0,0
2025-04-09,CUST1132,Dal Tadka,1,0,0
2025-04-09,CUST1132,Mutton Rogan Josh,1,0,0
2025-04-09,CUST1147,Hakka Noodles,1,0,0
2025-04-09,CUST1171,Vegetable Manchurian,2,0,0
2025-04-09,CUST1171,Vegetable Manchurian,1,0,0
2025-04-09,CUST1171,Veg Burger,1,0,0
2025-04-09,CUST1175,Chicken Sandwich,1,0,0
2025-04-09,CUST1175,Tandoori Chicken,1,0,0
2025-04-09,CUST1179,Paneer Butter Masala,1,0,0
2025-04-09,CUST1179,Mutton Rogan Josh,1,0,0
2025-04-09,CUST1208,Egg Curry,1,0,0
2025-04-09,CUST1208,Margarita Pizza,1,0,0
2025-04-09,CUST1220,Paneer Butter Masala,1,0,0
2025-04-09,CUST1220,Caesar Salad,1,0,0
2025-04-09,CUST1247,Chocolate Brownie,1,0,0
2025-04-09,CUST1247,Cold Coffee,1,0,0
2025-04-10,CUST1005,Veg Pulao,1,0,1
2025-04-10,CUST1005,Veg Fried Rice,1,0,1
2025-04-10,CUST1020,Rasmalai,1,0,1
2025-04-10,CUST1020,Pasta Alfredo,1,0,1
2025-04-10,CUST1021,Masala Dosa,1,0,1
2025-04-10,CUST1021,Veg Fried Rice,1,0,1
2025-04-10,CUST1025,Lassi,1,0,1
2025-04-10,CUST1025,Pav Bhaji,2,0,1
2025-04-10,CUST1025,Veg Fried Rice,1,0,1
2025-04-10,CUST1029,Hakka Noodles,1,0,1
2025-04-10,CUST1029,Idli Sambhar,1,0,1
2025-04-10,CUST1053,Chocolate Brownie,1,0,1
2025-04-10,CUST1053,Masala Dosa,1,0,1
2025-04-10,CUST1059,Mutton Rogan Josh,1,0,1
2025-04-10,CUST1059,Chicken Sandwich,2,0,1
2025-04-10,CUST1059,Caesar Salad,1,0,1
2025-04-10,CUST1061,Idli Sambhar,1,0,1
2025-04-10,CUST1063,Fish Fry,2,0,1
2025-04-10,CUST1063,Tandoori Chicken,1,0,1
2025-04-10,CUST1078,Chocolate Brownie,2,0,1
2025-04-10,CUST1078,Veg Pulao,1,0,1
2025-04-10,CUST1085,Veg Burger,2,0,1
2025-04-10,CUST1085,Caesar Salad,1,0,1
2025-04-10,CUST1085,Margarita Pizza,1,0,1
2025-04-10,CUST1093,Masala Dosa,1,0,1
2025-04-10,CUST1093,Dal Tadka,1,0,1
2025-04-10,CUST1125,Paneer Butter Masala,1,0,1
2025-04-10,CUST1125,Pav Bhaji,1,0,1
2025-04-10,CUST1125,Mojito,1,0,1
2025-04-10,CUST1125,Veg Pulao,1,0,1
2025-04-10,CUST1144,Veg Fried Rice,1,0,1
2025-04-10,CUST1144,French Fries,1,0,1
2025-04-10,CUST1144,Veg Burger,1,0,1
2025-04-10,CUST1144,Mojito,1,0,1
2025-04-10,CUST1144,Veg Fried Rice,2,0,1
2025-04-10,CUST1156,Dal Tadka,1,0,1
2025-04-10,CUST1156,Spring Rolls,1,0,1
2025-04-10,CUST1156,Veg Fried Rice,1,0,1
2025-04-10,CUST1156,Margarita Pizza,1,0,1
2025-04-10,CUST1176,Mojito,1,0,1
2025-04-10,CUST1176,Mojito,1,0,1
2025-04-10,CUST1176,Chicken Sandwich,1,0,1
2025-04-10,CUST1194,Hakka Noodles,1,0,1
2025-04-10,CUST1194,Chole Bhature,1,0,1
2025-04-10,CUST1194,Idli Sambhar,1,0,1
2025-04-10,CUST1263,Butter Naan,1,0,1
2025-04-10,CUST1263,Veg Pulao,1,0,1
2025-04-10,CUST1263,Margarita Pizza,1,0,1
2025-04-10,CUST1273,Veg Pulao,2,0,1
2025-04-10,CUST1273,Cold Coffee,1,0,1
2025-04-10,CUST1273,Veg Burger,1,0,1
2025-04-10,CUST1273,Cold Coffee,1,0,1
2025-04-10,CUST1273,Chicken Biryani,1,0,1
2025-04-10,CUST1273,Pav Bhaji,1,0,1
2025-04-10,CUST1273,Dal Tadka,1,0,1
2025-04-10,CUST1273,Veg Pulao,1,0,1
2025-04-10,CUST1275,Dal Tadka,1,0,1
2025-04-10,CUST1275,Cold Coffee,1,0,1
2025-04-10,CUST1275,Margarita Pizza,1,0,1
2025-04-10,CUST1287,Paneer Butter Masala,1,0,1
2025-04-11,CUST1014,Lassi,1,0,0
2025-04-11,CUST1014,Lassi,1,0,0
2025-04-11,CUST1017,Chicken Biryani,1,0,0
2025-04-11,CUST1017,Pasta Alfredo,1,0,0
2025-04-11,CUST1017,Caesar Salad,1,0,0
2025-04-11,CUST1057,Paneer Butter Masala,1,0,0
2025-04-11,CUST1057,Idli Sambhar,1,0,0
2025-04-11,CUST1057,French Fries,1,0,0
2025-04-11,CUST1076,Paneer Butter Masala,1,0,0
2025-04-11,CUST1076,Tandoori Chicken,1,0,0
2025-04-11,CUST1076,Rasmalai,1,0,0
2025-04-11,CUST1076,Egg Curry,1,0,0
2025-04-11,CUST1081,Spring Rolls,1,0,0
2025-04-11,CUST1081,Mutton Rogan Josh,1,0,0
2025-04-11,CUST1081,Idli Sambhar,2,0,0
2025-04-11,CUST1100,Mutton Rogan Josh,1,0,0
2025-04-11,CUST1100,Chicken Biryani,1,0,0
2025-04-11,CUST1100,Chicken Biryani,1,0,0
2025-04-11,CUST1123,Veg Fried Rice,2,0,0
2025-04-11,CUST1123,Veg Fried Rice,1,0,0
2025-04-11,CUST1154,Pasta Alfredo,1,0,0
2025-04-11,CUST1154,Gulab Jamun,1,0,0
2025-04-11,CUST1182,Chole Bhature,1,0,0
2025-04-11,CUST1182,Idli Sambhar,1,0,0
2025-04-11,CUST1190,Chicken Sandwich,2,0,0
2025-04-11,CUST1190,Mojito,1,0,0
2025-04-11,CUST1190,Veg Pulao,1,0,0
2025-04-11,CUST1196,Lassi,1,0,0
2025-04-11,CUST1196,Veg Pulao,1,0,0
2025-04-11,CUST1196,French Fries,1,0,0
2025-04-11,CUST1196,Veg Burger,1,0,0
2025-04-11,CUST1215,Hakka Noodles,1,0,0
2025-04-11,CUST1215,Pasta Alfredo,1,0,0
2025-04-11,CUST1215,Tandoori Chicken,1,0,0
2025-04-11,CUST1218,Chicken Sandwich,1,0,0
2025-04-11,CUST1218,Egg Curry,1,0,0
2025-04-11,CUST1218,Cold Coffee,1,0,0
2025-04-11,CUST1227,Veg Fried Rice,1,0,0
2025-04-11,CUST1227,Chicken Biryani,1,0,0
2025-04-11,CUST1250,Pav Bhaji,1,0,0
2025-04-11,CUST1250,Pasta Alfredo,1,0,0
2025-04-11,CUST1263,Hakka Noodles,1,0,0
2025-04-11,CUST1263,Gulab Jamun,1,0,0
2025-04-11,CUST1263,Pasta Alfredo,1,0,0
2025-04-12,CUST1002,Mutton Rogan Josh,1,1,0
2025-04-12,CUST1002,Idli Sambhar,2,1,0
2025-04-12,CUST1015,Veg Fried Rice,1,1,0
2025-04-12,CUST1015,Rasmalai,1,1,0
2025-04-12,CUST1053,Spring Rolls,1,1,0
2025-04-12,CUST1053,Cold Coffee,1,1,0
2025-04-12,CUST1069,Paneer Butter Masala,1,1,0
2025-04-12,CUST1069,Mojito,1,1,0
2025-04-12,CUST1069,Hakka Noodles,1,1,0
2025-04-12,CUST1074,Mutton Rogan Josh,1,1,0
2025-04-12,CUST1074,Vegetable Manchurian,1,1,0
2025-04-12,CUST1094,Rasmalai,1,1,0
2025-04-12,CUST1114,Mutton Rogan Josh,1,1,0
2025-04-12,CUST1114,Tandoori Chicken,1,1,0
2025-04-12,CUST1149,Pasta Alfredo,1,1,0
2025-04-12,CUST1149,Dal Tadka,1,1,0
2025-04-12,CUST1160,Fish Fry,1,1,0
2025-04-12,CUST1160,Vegetable Manchurian,1,1,0
2025-04-12,CUST1160,Veg Fried Rice,2,1,0
2025-04-12,CUST1164,Veg Pulao,1,1,0
2025-04-12,CUST1164,Dal Tadka,1,1,0
2025-04-12,CUST1164,Spring Rolls,2,1,0
2025-04-12,CUST1164,Chocolate Brownie,1,1,0
2025-04-12,CUST1176,French Fries,1,1,0
2025-04-12,CUST1176,Veg Burger,1,1,0
