Customer_ID,Date,Items_Ordered,Total_Cost_INR,Season,Is_Event,Event_Name
CUST1134,2025-05-21,Egg Curry x1; Fish Fry x1,455,Summer,No,
CUST1143,2025-05-21,Chicken Biryani x1; Pasta Alfredo x1,590,Summer,No,
CUST1164,2025-05-21,Mutton Rogan Josh x1; Caesar Salad x1,577,Summer,No,
CUST1168,2025-05-21,Chole Bhature x1; Cold Coffee x1; Pasta Alfredo x1,617,Summer,No,
CUST1173,2025-05-21,Butter Naan x1; Veg Burger x1; Chole Bhature x1,437,Summer,No,
CUST1179,2025-05-21,Pasta Alfredo x1; French Fries x1; Veg Burger x1,575,Summer,No,
CUST1205,2025-05-21,Idli Sambhar x1; Caesar Salad x1,316,Summer,No,
CUST1242,2025-05-21,French Fries x1; Lassi x1; Veg Burger x1; Chicken Sandwich x1,605,Summer,No,
CUST1292,2025-05-21,French Fries x1; Chocolate Brownie x1; Chicken Sandwich x1; Vegetable Manchurian x1,718,Summer,No,
CUST1029,2025-05-22,Cold Coffee x1; Hakka Noodles x1; Chicken Sandwich x1; Margarita Pizza x1,840,Summer,No,
CUST1039,2025-05-22,Spring Rolls x1; Mutton Rogan Josh x1; Veg Burger x1,718,Summer,No,
CUST1041,2025-05-22,Chole Bhature x1; Egg Curry x1,407,Summer,No,
CUST1055,2025-05-22,Paneer Butter Masala x1; Masala Dosa x1; French Fries x1; Veg Burger x1,719,Summer,No,
CUST1096,2025-05-22,Mojito x1; Pasta Alfredo x1; Egg Curry x1; Lassi x1; Vegetable Manchurian x1; Veg Burger x1,1127,Summer,No,
CUST1111,2025-05-22,Mutton Rogan Josh x2; Chicken Biryani x1; Vegetable Manchurian x1,1314,Summer,No,
CUST1117,2025-05-22,Mutton Rogan Josh x1,378,Summer,No,
CUST1129,2025-05-22,Dal Tadka x1; Veg Burger x1; Caesar Salad x2,747,Summer,No,
CUST1147,2025-05-22,Chicken Biryani x1; Dal Tadka x1; Paneer Butter Masala x1,780,Summer,No,
CUST1163,2025-05-22,Cold Coffee x1,135,Summer,No,
CUST1191,2025-05-22,Chicken Sandwich x1; Mojito x1; Chicken Biryani x1,673,Summer,No,
CUST1227,2025-05-22,Pav Bhaji x1; Idli Sambhar x2,400,Summer,No,
CUST1232,2025-05-22,Veg Fried Rice x1; Tandoori Chicken x1; Butter Naan x1,513,Summer,No,
CUST1244,2025-05-22,Chicken Sandwich x1; Dal Tadka x1; Paneer Butter Masala x1,662,Summer,No,
CUST1272,2025-05-22,Veg Fried Rice x1; Idli Sambhar x1,321,Summer,No,
CUST1285,2025-05-22,Tandoori Chicken x1; Margarita Pizza x1,550,Summer,No,
CUST1295,2025-05-22,Caesar Salad x1,188,Summer,No,
CUST1024,2025-05-23,Dal Tadka x1; Veg Pulao x1,367,Summer,No,
CUST1056,2025-05-23,Dal Tadka x1; Masala Dosa x1; Chole Bhature x1,535,Summer,No,
CUST1115,2025-05-23,Chole Bhature x1; Idli Sambhar x1,328,Summer,No,
CUST1117,2025-05-23,Veg Pulao x1; Veg Fried Rice x1,395,Summer,No,
CUST1152,2025-05-23,French Fries x1; Pav Bhaji x1,277,Summer,No,
CUST1176,2025-05-23,Chole Bhature x1; Chole Bhature x1; Butter Naan x2,523,Summer,No,
CUST1208,2025-05-23,Veg Fried Rice x1,200,Summer,No,
CUST1219,2025-05-23,Tomato Soup x1; Pasta Alfredo x1,404,Summer,No,
CUST1226,2025-05-23,Veg Pulao x1; Tandoori Chicken x1,454,Summer,No,
CUST1226,2025-05-23,Tomato Soup x1; Butter Naan x1; Mutton Rogan Josh x1,563,Summer,No,
CUST1244,2025-05-23,Chole Bhature x1; Chicken Biryani x1,535,Summer,No,
CUST1268,2025-05-23,Pasta Alfredo x1; Chicken Sandwich x1,468,Summer,No,
CUST1273,2025-05-23,Egg Curry x1; Mutton Rogan Josh x2,957,Summer,No,
CUST1296,2025-05-23,Pav Bhaji x1,165,Summer,No,
CUST1013,2025-05-24,Pav Bhaji x1; Margarita Pizza x1,449,Summer,No,
CUST1020,2025-05-24,Veg Burger x1; Margarita Pizza x1,475,Summer,No,
CUST1043,2025-05-24,Chicken Biryani x2; Gulab Jamun x2,842,Summer,No,
CUST1046,2025-05-24,Tomato Soup x1; Egg Curry x1; Chicken Biryani x1,643,Summer,No,
CUST1047,2025-05-24,Pasta Alfredo x1; Vegetable Manchurian x1; Pasta Alfredo x1,771,Summer,No,
CUST1073,2025-05-24,French Fries x1; Veg Burger x1; Dal Tadka x2,660,Summer,No,
CUST1074,2025-05-24,Chicken Biryani x1; Egg Curry x1; French Fries x1; Chicken Sandwich x1,828,Summer,No,
CUST1086,2025-05-24,Chicken Biryani x1; Mojito x1,477,Summer,No,
CUST1116,2025-05-24,Chole Bhature x1; Pav Bhaji x1,370,Summer,No,
CUST1121,2025-05-24,Vegetable Manchurian x1; Pasta Alfredo x1,503,Summer,No,
CUST1134,2025-05-24,Butter Naan x1; Veg Burger x1,233,Summer,No,
CUST1157,2025-05-24,Chicken Biryani x1; Masala Dosa x1; Dal Tadka x1; Veg Fried Rice x1,842,Summer,No,
CUST1207,2025-05-24,Pasta Alfredo x1; French Fries x1; Chicken Sandwich x1,592,Summer,No,
CUST1221,2025-05-24,Mutton Rogan Josh x1; Margarita Pizza x1,673,Summer,No,
CUST1225,2025-05-24,Vegetable Manchurian x1; Mutton Rogan Josh x1; Cold Coffee x1; Pasta Alfredo x1,1016,Summer,No,
CUST1228,2025-05-24,Vegetable Manchurian x1; Egg Curry x2,608,Summer,No,
CUST1254,2025-05-24,Chocolate Brownie x1; Fish Fry x1; Paneer Butter Masala x1,704,Summer,No,
CUST1267,2025-05-24,Veg Pulao x1; Fish Fry x1; Lassi x1,557,Summer,No,
CUST1275,2025-05-24,Mojito x1; Veg Pulao x1; Chocolate Brownie x1,498,Summer,No,
CUST1277,2025-05-24,Dal Tadka x1; Veg Fried Rice x1,383,Summer,No,
CUST1030,2025-05-25,Tandoori Chicken x1; Chicken Sandwich x1,468,Summer,No,
CUST1042,2025-05-25,Caesar Salad x1; French Fries x1; Chicken Sandwich x1; Cold Coffee x1,643,Summer,No,
CUST1065,2025-05-25,Margarita Pizza x2,582,Summer,No,
CUST1078,2025-05-25,Butter Naan x1; Cold Coffee x2,315,Summer,No,
CUST1086,2025-05-25,Rasmalai x1,120,Summer,No,
CUST1114,2025-05-25,Tandoori Chicken x1; Caesar Salad x1,452,Summer,No,
CUST1133,2025-05-25,Vegetable Manchurian x2; Idli Sambhar x1; Paneer Butter Masala x1; Margarita Pizza x1,1151,Summer,No,
CUST1136,2025-05-25,Pasta Alfredo x1; Paneer Butter Masala x1,555,Summer,No,
CUST1143,2025-05-25,Veg Pulao x1; Egg Curry x1,381,Summer,No,
CUST1144,2025-05-25,Pasta Alfredo x1; Mutton Rogan Josh x1; Rasmalai x2,897,Summer,No,
CUST1172,2025-05-25,Hakka Noodles x1; Veg Burger x1; Veg Pulao x1,589,Summer,No,
CUST1181,2025-05-25,Mojito x1; Veg Fried Rice x1; Margarita Pizza x1,640,Summer,No,
CUST1192,2025-05-25,Chicken Sandwich x1; Lassi x1; Chicken Biryani x1,620,Summer,No,
CUST1238,2025-05-25,Margarita Pizza x1; Egg Curry x1,487,Summer,No,
CUST1241,2025-05-25,Egg Curry x1,187,Summer,No,
CUST1255,2025-05-25,Idli Sambhar x1; Tandoori Chicken x1,383,Summer,No,
CUST1257,2025-05-25,Rasmalai x1; Chicken Biryani x1; Veg Pulao x1; French Fries x1,756,Summer,No,
CUST1265,2025-05-25,Masala Dosa x2; Cold Coffee x1; Margarita Pizza x1; Dal Tadka x1,883,Summer,No,
CUST1283,2025-05-25,Vegetable Manchurian x1; Fish Fry x1,498,Summer,No,
CUST1033,2025-05-26,Chicken Biryani x1,324,Summer,No,
CUST1072,2025-05-26,Fish Fry x1; Egg Curry x2; Spring Rolls x1,800,Summer,No,
CUST1073,2025-05-26,Rasmalai x1,123,Summer,No,
CUST1098,2025-05-26,French Fries x1,125,Summer,No,
CUST1100,2025-05-26,Veg Burger x1; Margarita Pizza x1; Vegetable Manchurian x1,699,Summer,No,
CUST1106,2025-05-26,Cold Coffee x1; Vegetable Manchurian x1; Hakka Noodles x1,584,Summer,No,
CUST1140,2025-05-26,Hakka Noodles x1; Veg Burger x1; Veg Pulao x1,595,Summer,No,
CUST1146,2025-05-26,Veg Burger x1; Tomato Soup x1,311,Summer,No,
CUST1155,2025-05-26,Veg Fried Rice x1; Veg Fried Rice x1,399,Summer,No,
CUST1173,2025-05-26,Butter Naan x1; Pasta Alfredo x1,318,Summer,No,
CUST1191,2025-05-26,Mutton Rogan Josh x1,384,Summer,No,
CUST1196,2025-05-26,Veg Pulao x1,189,Summer,No,
CUST1214,2025-05-26,Pasta Alfredo x1; Gulab Jamun x1,374,Summer,No,
CUST1220,2025-05-26,Veg Burger x1,183,Summer,No,
CUST1255,2025-05-26,Mutton Rogan Josh x1; Hakka Noodles x1,600,Summer,No,
CUST1275,2025-05-26,Spring Rolls x1; Veg Fried Rice x1,363,Summer,No,
CUST1030,2025-05-27,Egg Curry x1; Margarita Pizza x1; Vegetable Manchurian x1,714,Summer,No,
CUST1032,2025-05-27,Caesar Salad x1; Idli Sambhar x1,314,Summer,No,
CUST1052,2025-05-27,Pasta Alfredo x2; Tomato Soup x1,674,Summer,No,
CUST1054,2025-05-27,Vegetable Manchurian x2; Veg Pulao x1,648,Summer,No,
CUST1057,2025-05-27,Butter Naan x1; Veg Burger x1,228,Summer,No,
CUST1066,2025-05-27,Caesar Salad x2; Fish Fry x2,908,Summer,No,
CUST1072,2025-05-27,Vegetable Manchurian x1; Veg Pulao x1,422,Summer,No,
CUST1124,2025-05-27,Idli Sambhar x2; Dal Tadka x1,428,Summer,No,
CUST1133,2025-05-27,Chocolate Brownie x1; Chole Bhature x1,373,Summer,No,
CUST1141,2025-05-27,Veg Pulao x1; Caesar Salad x1; Hakka Noodles x1,597,Summer,No,
CUST1160,2025-05-27,Chole Bhature x1; Lassi x1; Veg Fried Rice x1; Veg Fried Rice x2,912,Summer,No,
CUST1178,2025-05-27,Fish Fry x1; Rasmalai x1,381,Summer,No,
CUST1202,2025-05-27,Mojito x2; Mojito x1,447,Summer,No,
CUST1224,2025-05-27,Vegetable Manchurian x2; Veg Burger x1; Veg Pulao x1,836,Summer,No,
CUST1226,2025-05-27,Chicken Sandwich x1; Margarita Pizza x1,495,Summer,No,
CUST1265,2025-05-27,Chicken Biryani x1,328,Summer,No,
CUST1281,2025-05-27,Butter Naan x1; Margarita Pizza x1,348,Summer,No,
CUST1000,2025-05-28,Margarita Pizza x1; Chocolate Brownie x1; Hakka Noodles x1; Tandoori Chicken x1,928,Summer,No,
CUST1032,2025-05-28,Caesar Salad x1; Butter Naan x1; Chole Bhature x1,456,Summer,No,
CUST1039,2025-05-28,Butter Naan x1; Spring Rolls x1,209,Summer,No,
CUST1047,2025-05-28,Cold Coffee x1; Pasta Alfredo x1,405,Summer,No,
CUST1048,2025-05-28,Chicken Sandwich x1; Chicken Biryani x1; Caesar Salad x1,715,Summer,No,
CUST1088,2025-05-28,Gulab Jamun x1; Chicken Sandwich x1; Pasta Alfredo x1,573,Summer,No,
CUST1091,2025-05-28,Caesar Salad x1; Margarita Pizza x1; Chicken Biryani x1,798,Summer,No,
CUST1107,2025-05-28,Mojito x1; Hakka Noodles x1; Veg Fried Rice x2,767,Summer,No,
CUST1111,2025-05-28,Dal Tadka x1,181,Summer,No,
CUST1142,2025-05-28,Dal Tadka x1; Paneer Butter Masala x1,463,Summer,No,
CUST1206,2025-05-28,Chicken Biryani x1; Cold Coffee x1; Dal Tadka x1; Egg Curry x1; Tandoori Chicken x1,1077,Summer,No,
CUST1237,2025-05-28,French Fries x1; Lassi x1; Chicken Sandwich x1; Egg Curry x2; Lassi x2,1005,Summer,No,
CUST1260,2025-05-28,Chocolate Brownie x1; Paneer Butter Masala x1; Egg Curry x1,638,Summer,No,
CUST1289,2025-05-28,Fish Fry x1; Cold Coffee x1; Veg Pulao x1,582,Summer,No,
CUST1001,2025-05-29,Masala Dosa x1; Egg Curry x1; Vegetable Manchurian x1,562,Summer,No,
CUST1058,2025-05-29,Veg Fried Rice x1; Dal Tadka x1,380,Summer,No,
CUST1063,2025-05-29,Chicken Biryani x1,320,Summer,No,
CUST1080,2025-05-29,Mojito x1; Vegetable Manchurian x1; Egg Curry x2; Pasta Alfredo x1,1031,Summer,No,
CUST1120,2025-05-29,Paneer Butter Masala x1; Veg Fried Rice x1; Vegetable Manchurian x1,713,Summer,No,
CUST1155,2025-05-29,Mutton Rogan Josh x1; Mutton Rogan Josh x1,766,Summer,No,
CUST1159,2025-05-29,Mutton Rogan Josh x1; Butter Naan x1,428,Summer,No,
CUST1161,2025-05-29,Dal Tadka x1; Fish Fry x1,439,Summer,No,
CUST1163,2025-05-29,Fish Fry x1; Butter Naan x1; Pav Bhaji x1,473,Summer,No,
CUST1199,2025-05-29,Butter Naan x1; Cold Coffee x1; Egg Curry x1,376,Summer,No,
CUST1224,2025-05-29,Chole Bhature x1; Veg Burger x2,569,Summer,No,
CUST1274,2025-05-29,Hakka Noodles x1; Cold Coffee x1; Paneer Butter Masala x1,635,Summer,No,
CUST1277,2025-05-29,Lassi x1; Margarita Pizza x1; Masala Dosa x1,534,Summer,No,
CUST1277,2025-05-29,Gulab Jamun x1; Veg Pulao x1,288,Summer,No,
CUST1277,2025-05-29,Idli Sambhar x1; Chicken Sandwich x1; French Fries x1,439,Summer,No,
CUST1291,2025-05-29,Idli Sambhar x1; Cold Coffee x1; Veg Pulao x1; Paneer Butter Masala x1; Mutton Rogan Josh x2,1486,Summer,No,
CUST1292,2025-05-29,Veg Pulao x1,197,Summer,No,
CUST1298,2025-05-29,Lassi x1; Margarita Pizza x1; Pav Bhaji x1; Egg Curry x1,739,Summer,No,
CUST1017,2025-05-30,Pasta Alfredo x1; Chicken Biryani x1,596,Summer,No,
CUST1033,2025-05-30,Chicken Biryani x1; Chole Bhature x1; French Fries x1,652,Summer,No,
CUST1041,2025-05-30,Veg Pulao x1; Idli Sambhar x1,316,Summer,No,
CUST1090,2025-05-30,Tomato Soup x1,128,Summer,No,
CUST1119,2025-05-30,French Fries x1; Chicken Sandwich x1; Lassi x1; Vegetable Manchurian x1,651,Summer,No,
CUST1151,2025-05-30,Veg Fried Rice x1; Egg Curry x1; Egg Curry x1; Mojito x1; Egg Curry x2,1110,Summer,No,
CUST1167,2025-05-30,Chicken Biryani x1; Vegetable Manchurian x1; Spring Rolls x2,870,Summer,No,
CUST1183,2025-05-30,Veg Fried Rice x1; Lassi x1; Chicken Sandwich x1; Butter Naan x2,605,Summer,No,
CUST1228,2025-05-30,Veg Pulao x1; Veg Fried Rice x1; Egg Curry x1,586,Summer,No,
CUST1236,2025-05-30,Gulab Jamun x1; French Fries x1; Mojito x1; Veg Pulao x1,559,Summer,No,
CUST1261,2025-05-30,French Fries x1; Butter Naan x2; Margarita Pizza x1,515,Summer,No,
CUST1284,2025-05-30,Chicken Sandwich x1; Mojito x1; Veg Fried Rice x1,550,Summer,No,
CUST1285,2025-05-30,Veg Pulao x1,195,Summer,No,
CUST1002,2025-05-31,Pav Bhaji x1; Chicken Biryani x1; French Fries x1; Veg Burger x1,786,Summer,No,
CUST1018,2025-05-31,Masala Dosa x1; Tandoori Chicken x1,401,Summer,No,
CUST1033,2025-05-31,Masala Dosa x1,140,Summer,No,
CUST1050,2025-05-31,Egg Curry x1,192,Summer,No,
CUST1077,2025-05-31,Egg Curry x1; Egg Curry x1,383,Summer,No,
CUST1087,2025-05-31,Veg Fried Rice x2; Cold Coffee x1; Pav Bhaji x1,689,Summer,No,
CUST1097,2025-05-31,Caesar Salad x1; Chole Bhature x1,401,Summer,No,
CUST1129,2025-05-31,Mutton Rogan Josh x2; Cold Coffee x1; Egg Curry x1; Margarita Pizza x1,1371,Summer,No,
CUST1168,2025-05-31,Mojito x1; Rasmalai x2,397,Summer,No,
CUST1172,2025-05-31,French Fries x1; Margarita Pizza x1; Pav Bhaji x1,575,Summer,No,
CUST1195,2025-05-31,Veg Fried Rice x1; Veg Pulao x2; Mojito x1,733,Summer,No,
CUST1196,2025-05-31,Mutton Rogan Josh x1; Vegetable Manchurian x1,612,Summer,No,
CUST1203,2025-05-31,Chole Bhature x2; Dal Tadka x1,605,Summer,No,
CUST1226,2025-05-31,Pav Bhaji x1,161,Summer,No,
CUST1232,2025-05-31,Hakka Noodles x1; Pasta Alfredo x1,495,Summer,No,
CUST1252,2025-05-31,French Fries x1; Chicken Sandwich x1; Gulab Jamun x1; Spring Rolls x2,739,Summer,No,
CUST1273,2025-05-31,Lassi x1; Mutton Rogan Josh x1; Mutton Rogan Josh x1,864,Summer,No,
CUST1282,2025-05-31,Veg Pulao x2; Mutton Rogan Josh x1; Chicken Sandwich x2,1164,Summer,No,
CUST1019,2025-06-01,French Fries x1; Chocolate Brownie x1; Chicken Sandwich x1; Caesar Salad x2,864,Summer,No,
CUST1032,2025-06-01,Chicken Biryani x1; Lassi x1; Chicken Biryani x1,737,Summer,No,
CUST1045,2025-06-01,Hakka Noodles x1; French Fries x1; Veg Burger x1; Hakka Noodles x1; Chole Bhature x1,951,Summer,No,
CUST1048,2025-06-01,Margarita Pizza x1; Paneer Butter Masala x2,848,Summer,No,
CUST1060,2025-06-01,Tomato Soup x1; Veg Fried Rice x1; Lassi x1,429,Summer,No,
CUST1062,2025-06-01,Hakka Noodles x1; Margarita Pizza x2,803,Summer,No,
CUST1062,2025-06-01,Lassi x1; Chicken Biryani x1,425,Summer,No,
CUST1075,2025-06-01,Paneer Butter Masala x1; Tomato Soup x1; Fish Fry x1,673,Summer,No,
CUST1075,2025-06-01,Caesar Salad x1; Veg Pulao x1,388,Summer,No,
CUST1090,2025-06-01,Spring Rolls x1; Fish Fry x1,421,Summer,No,
CUST1119,2025-06-01,Veg Pulao x1; Margarita Pizza x1,484,Summer,No,
CUST1120,2025-06-01,Masala Dosa x1,145,Summer,No,
CUST1126,2025-06-01,Mojito x1; Margarita Pizza x1; Dal Tadka x1; Tandoori Chicken x1,887,Summer,No,
CUST1130,2025-06-01,Fish Fry x1; Tomato Soup x1; Chicken Sandwich x1,596,Summer,No,
CUST1136,2025-06-01,Veg Fried Rice x2,403,Summer,No,
CUST1169,2025-06-01,Lassi x1; Pasta Alfredo x1,374,Summer,No,
CUST1174,2025-06-01,Mutton Rogan Josh x1; Veg Fried Rice x2,777,Summer,No,
CUST1199,2025-06-01,Veg Burger x1; Fish Fry x1,437,Summer,No,
CUST1241,2025-06-01,Lassi x1; Paneer Butter Masala x1; Cold Coffee x1; Paneer Butter Masala x1,787,Summer,No,
CUST1242,2025-06-01,Veg Pulao x1; Dal Tadka x1,372,Summer,No,
CUST1243,2025-06-01,Hakka Noodles x1; Tandoori Chicken x1,477,Summer,No,
CUST1298,2025-06-01,Chicken Biryani x1; Chicken Sandwich x1,525,Summer,No,
CUST1005,2025-06-02,Veg Fried Rice x1; Hakka Noodles x1; Veg Pulao x1,613,Summer,No,
CUST1025,2025-06-02,Egg Curry x1; Veg Pulao x1,378,Summer,No,
CUST1038,2025-06-02,Vegetable Manchurian x1; Tandoori Chicken x1,495,Summer,No,
CUST1046,2025-06-02,Vegetable Manchurian x1; Veg Fried Rice x1,434,Summer,No,
CUST1113,2025-06-02,Mojito x1,156,Summer,No,
CUST1124,2025-06-02,Spring Rolls x1; Margarita Pizza x1; Margarita Pizza x1; French Fries x1; Chicken Sandwich x1,1059,Summer,No,
CUST1170,2025-06-02,Tandoori Chicken x1; Veg Burger x1,442,Summer,No,
CUST1171,2025-06-02,Idli Sambhar x1; Egg Curry x2,498,Summer,No,
CUST1180,2025-06-02,Mutton Rogan Josh x2,764,Summer,No,
CUST1186,2025-06-02,Gulab Jamun x1; Veg Pulao x1; Veg Fried Rice x1,492,Summer,No,
CUST1187,2025-06-02,Dal Tadka x1,186,Summer,No,
CUST1194,2025-06-02,Chicken Biryani x1; Idli Sambhar x1; Egg Curry x1; Egg Curry x1,819,Summer,No,
CUST1200,2025-06-02,Mutton Rogan Josh x1; Veg Pulao x1,572,Summer,No,
CUST1250,2025-06-02,Lassi x1; Mutton Rogan Josh x1; Hakka Noodles x1,704,Summer,No,
CUST1044,2025-06-03,Paneer Butter Masala x1; Paneer Butter Masala x1; Spring Rolls x1; Dal Tadka x1,897,Summer,No,
CUST1050,2025-06-03,Dal Tadka x2; Veg Fried Rice x1,565,Summer,No,
CUST1059,2025-06-03,Rasmalai x1; Chocolate Brownie x1; Masala Dosa x1,421,Summer,No,
CUST1076,2025-06-03,French Fries x1; Chicken Sandwich x2; Dal Tadka x1,706,Summer,No,
CUST1164,2025-06-03,Vegetable Manchurian x1; Pav Bhaji x1,389,Summer,No,
CUST1188,2025-06-03,Gulab Jamun x1; Veg Burger x1,279,Summer,No,
CUST1189,2025-06-03,Cold Coffee x1; Dal Tadka x1; Egg Curry x2; Veg Pulao x1,884,Summer,No,
CUST1191,2025-06-03,Fish Fry x1; Dal Tadka x1,440,Summer,No,
CUST1196,2025-06-03,Veg Pulao x1; Chole Bhature x1,407,Summer,No,
CUST1212,2025-06-03,Mojito x1; Veg Pulao x1; Tomato Soup x1; Chicken Sandwich x1,674,Summer,No,
CUST1223,2025-06-03,Vegetable Manchurian x1; Cold Coffee x1; Mutton Rogan Josh x1,745,Summer,No,
CUST1235,2025-06-03,Margarita Pizza x1; Fish Fry x1,550,Summer,No,
CUST1253,2025-06-03,Mojito x1; Pav Bhaji x1,316,Summer,No,
CUST1283,2025-06-03,Caesar Salad x1; Chicken Biryani x1; Pav Bhaji x1; Lassi x1,770,Summer,No,
CUST1017,2025-06-04,Egg Curry x1; Chole Bhature x1,406,Summer,No,
CUST1058,2025-06-04,Chicken Biryani x1,327,Summer,No,
CUST1064,2025-06-04,Pav Bhaji x1; Veg Burger x1,346,Summer,No,
CUST1162,2025-06-04,Cold Coffee x1; Pasta Alfredo x1; Margarita Pizza x1,687,Summer,No,
CUST1180,2025-06-04,Mojito x1; Mutton Rogan Josh x1,536,Summer,No,
CUST1211,2025-06-04,Veg Fried Rice x1; Vegetable Manchurian x1,432,Summer,No,
CUST1216,2025-06-04,Dal Tadka x1,184,Summer,No,
CUST1218,2025-06-04,Margarita Pizza x1; Spring Rolls x1,456,Summer,No,
CUST1270,2025-06-04,Hakka Noodles x1; Egg Curry x1,413,Summer,No,
CUST1289,2025-06-04,Tandoori Chicken x1; Pav Bhaji x1,428,Summer,No,
CUST1297,2025-06-04,Mutton Rogan Josh x1; Pav Bhaji x1,539,Summer,No,
CUST1020,2025-06-05,Chicken Biryani x1; Pasta Alfredo x1,592,Summer,No,
CUST1044,2025-06-05,Fish Fry x1; Rasmalai x1,380,Summer,No,
CUST1048,2025-06-05,Pasta Alfredo x1,277,Summer,No,
CUST1067,2025-06-05,Chicken Sandwich x2; Vegetable Manchurian x1; Hakka Noodles x1,850,Summer,No,
CUST1071,2025-06-05,Cold Coffee x1; Mutton Rogan Josh x1; Idli Sambhar x1,637,Summer,No,
CUST1082,2025-06-05,Rasmalai x2; Cold Coffee x1; Veg Fried Rice x1,577,Summer,No,
CUST1116,2025-06-05,Veg Burger x1; Margarita Pizza x1; Idli Sambhar x1,590,Summer,No,
CUST1139,2025-06-05,Egg Curry x1; Veg Burger x1; Chocolate Brownie x1,529,Summer,No,
CUST1145,2025-06-05,Margarita Pizza x1; Idli Sambhar x2,536,Summer,No,
CUST1155,2025-06-05,Pav Bhaji x1; Cold Coffee x1; Margarita Pizza x1; Lassi x1,686,Summer,No,
CUST1174,2025-06-05,Fish Fry x1; Chicken Biryani x1,585,Summer,No,
CUST1212,2025-06-05,Idli Sambhar x1; Paneer Butter Masala x1,399,Summer,No,
CUST1224,2025-06-05,Hakka Noodles x1; Chicken Sandwich x1,427,Summer,No,
CUST1227,2025-06-05,Veg Burger x1,181,Summer,No,
CUST1038,2025-06-06,Masala Dosa x1; Vegetable Manchurian x2,598,Summer,No,
CUST1059,2025-06-06,Dal Tadka x1; Margarita Pizza x1; Dal Tadka x1,658,Summer,No,
CUST1064,2025-06-06,Vegetable Manchurian x1,231,Summer,No,
CUST1083,2025-06-06,Pasta Alfredo x1; French Fries x1; Chicken Sandwich x1; Chocolate Brownie x1; Pasta Alfredo x1,1025,Summer,No,
CUST1089,2025-06-06,Gulab Jamun x1; Veg Fried Rice x1; Pasta Alfredo x2; Caesar Salad x2; Caesar Salad x1,1414,Summer,No,
CUST1103,2025-06-06,Tomato Soup x2; Margarita Pizza x2,843,Summer,No,
CUST1113,2025-06-06,Hakka Noodles x1; Margarita Pizza x1; Hakka Noodles x1,736,Summer,No,
CUST1128,2025-06-06,Veg Burger x1; Veg Pulao x1,370,Summer,No,
CUST1176,2025-06-06,Veg Fried Rice x1,198,Summer,No,
CUST1230,2025-06-06,Pav Bhaji x2; Pasta Alfredo x1,595,Summer,No,
CUST1232,2025-06-06,Pasta Alfredo x1; Dal Tadka x1; Pasta Alfredo x1; Dal Tadka x1,904,Summer,No,
CUST1268,2025-06-06,Pav Bhaji x2; Veg Pulao x1; Mojito x1; Margarita Pizza x1; Egg Curry x2,1337,Summer,No,
CUST1009,2025-06-07,French Fries x1; Egg Curry x1,312,Summer,Yes,Id-ul-Zuha (Bakrid)
CUST1013,2025-06-07,Chicken Sandwich x2,400,Summer,Yes,Id-ul-Zuha (Bakrid)
CUST1021,2025-06-07,Mutton Rogan Josh x2; Butter Naan x1,807,Summer,Yes,Id-ul-Zuha (Bakrid)
CUST1022,2025-06-07,Egg Curry x1,192,Summer,Yes,Id-ul-Zuha (Bakrid)
CUST1025,2025-06-07,Fish Fry x1; Chocolate Brownie x2; French Fries x1; Veg Burger x1,886,Summer,Yes,Id-ul-Zuha (Bakrid)
CUST1034,2025-06-07,Tandoori Chicken x2; Margarita Pizza x1,815,Summer,Yes,Id-ul-Zuha (Bakrid)
CUST1041,2025-06-07,Rasmalai x1; Pav Bhaji x2; Veg Burger x1; Pav Bhaji x2,944,Summer,Yes,Id-ul-Zuha (Bakrid)
CUST1047,2025-06-07,Rasmalai x1; Mutton Rogan Josh x1,502,Summer,Yes,Id-ul-Zuha (Bakrid)
CUST1068,2025-06-07,French Fries x1; Mutton Rogan Josh x1,504,Summer,Yes,Id-ul-Zuha (Bakrid)
CUST1077,2025-06-07,Veg Fried Rice x1,207,Summer,Yes,Id-ul-Zuha (Bakrid)
CUST1100,2025-06-07,Cold Coffee x2; Chicken Sandwich x1,461,Summer,Yes,Id-ul-Zuha (Bakrid)
CUST1123,2025-06-07,Mojito x1; Hakka Noodles x1; Tandoori Chicken x2; Veg Fried Rice x2,1292,Summer,Yes,Id-ul-Zuha (Bakrid)
CUST1134,2025-06-07,Paneer Butter Masala x1; Veg Fried Rice x1; Tandoori Chicken x2,998,Summer,Yes,Id-ul-Zuha (Bakrid)
CUST1142,2025-06-07,French Fries x1; Veg Burger x1,297,Summer,Yes,Id-ul-Zuha (Bakrid)
CUST1155,2025-06-07,Vegetable Manchurian x1; Dal Tadka x1; Vegetable Manchurian x1,647,Summer,Yes,Id-ul-Zuha (Bakrid)
CUST1175,2025-06-07,Mutton Rogan Josh x1; Mutton Rogan Josh x1,765,Summer,Yes,Id-ul-Zuha (Bakrid)
CUST1191,2025-06-07,Egg Curry x1,197,Summer,Yes,Id-ul-Zuha (Bakrid)
CUST1240,2025-06-07,Rasmalai x1; Cold Coffee x1; Veg Fried Rice x1,456,Summer,Yes,Id-ul-Zuha (Bakrid)
CUST1244,2025-06-07,Hakka Noodles x1; Chole Bhature x2,641,Summer,Yes,Id-ul-Zuha (Bakrid)
